"","bikeshop.name","location","product.id","model","description","sales","order.id","sales_date","product_count"
"13563","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,63,"2011-03-22",1
"13564","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,170,"2011-06-22",1
"13565","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,303,"2011-11-22",1
"13566","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,621,"2012-10-23",1
"13567","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,899,"2013-06-24",2
"13568","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,978,"2013-08-16",1
"13569","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1020,"2013-09-17",1
"13570","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1073,"2013-11-19",1
"13571","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1155,"2014-03-06",1
"13572","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1167,"2014-03-17",1
"13573","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1431,"2014-09-15",1
"13574","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1439,"2014-09-19",1
"13575","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1643,"2015-04-08",2
"13576","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1703,"2015-05-12",1
"13577","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1743,"2015-05-27",1
"13578","New Orleans Velocipedes","New Orleans, LA",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1927,"2015-10-15",1
"13579","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,621,"2012-10-23",1
"13580","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,703,"2013-02-15",1
"13581","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,830,"2013-05-14",1
"13582","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1020,"2013-09-17",1
"13583","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1032,"2013-10-01",1
"13584","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1117,"2014-01-22",1
"13585","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1167,"2014-03-17",1
"13586","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1378,"2014-08-04",1
"13587","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1603,"2015-03-17",1
"13588","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1643,"2015-04-08",1
"13589","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1645,"2015-04-08",1
"13590","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1702,"2015-05-08",1
"13591","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1792,"2015-06-25",1
"13592","New Orleans Velocipedes","New Orleans, LA",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1909,"2015-09-23",1
"13593","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,63,"2011-03-22",4
"13594","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,120,"2011-05-04",1
"13595","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,621,"2012-10-23",1
"13596","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,703,"2013-02-15",1
"13597","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,892,"2013-06-20",1
"13598","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,946,"2013-07-23",2
"13599","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,978,"2013-08-16",1
"13600","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1020,"2013-09-17",1
"13601","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1073,"2013-11-19",1
"13602","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1117,"2014-01-22",1
"13603","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1153,"2014-03-05",1
"13604","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1378,"2014-08-04",1
"13605","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1548,"2015-02-11",2
"13606","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1603,"2015-03-17",1
"13607","New Orleans Velocipedes","New Orleans, LA",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1643,"2015-04-08",1
"13608","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,9,"2011-01-17",1
"13609","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,63,"2011-03-22",1
"13610","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,303,"2011-11-22",1
"13611","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,502,"2012-06-20",1
"13612","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,703,"2013-02-15",1
"13613","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,892,"2013-06-20",1
"13614","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,907,"2013-06-26",1
"13615","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,946,"2013-07-23",1
"13616","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,978,"2013-08-16",1
"13617","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,1145,"2014-02-26",1
"13618","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,1167,"2014-03-17",1
"13619","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,1367,"2014-07-23",1
"13620","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,1458,"2014-10-01",1
"13621","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,1603,"2015-03-17",1
"13622","New Orleans Velocipedes","New Orleans, LA",16,"CAAD12 Disc 105","Road - Elite Road - Aluminum",1950,1912,"2015-09-23",1
"13623","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,278,"2011-10-26",1
"13624","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,303,"2011-11-22",1
"13625","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,703,"2013-02-15",1
"13626","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,892,"2013-06-20",1
"13627","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1002,"2013-09-05",1
"13628","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1117,"2014-01-22",1
"13629","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1241,"2014-05-14",1
"13630","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1339,"2014-07-08",1
"13631","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1378,"2014-08-04",1
"13632","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1419,"2014-09-05",1
"13633","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1603,"2015-03-17",1
"13634","New Orleans Velocipedes","New Orleans, LA",17,"CAAD12 105","Road - Elite Road - Aluminum",1680,1703,"2015-05-12",2
"13635","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,9,"2011-01-17",1
"13636","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,120,"2011-05-04",1
"13637","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,170,"2011-06-22",1
"13638","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,303,"2011-11-22",1
"13639","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,830,"2013-05-14",4
"13640","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,842,"2013-05-20",1
"13641","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,978,"2013-08-16",1
"13642","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1020,"2013-09-17",1
"13643","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1117,"2014-01-22",1
"13644","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1145,"2014-02-26",2
"13645","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1378,"2014-08-04",1
"13646","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1458,"2014-10-01",1
"13647","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1603,"2015-03-17",1
"13648","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1643,"2015-04-08",1
"13649","New Orleans Velocipedes","New Orleans, LA",18,"CAAD8 105","Road - Elite Road - Aluminum",1410,1702,"2015-05-08",1
"13650","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,263,"2011-10-06",1
"13651","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1117,"2014-01-22",1
"13652","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1154,"2014-03-05",1
"13653","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1167,"2014-03-17",1
"13654","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1487,"2014-11-12",1
"13655","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1645,"2015-04-08",2
"13656","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1660,"2015-04-16",2
"13657","New Orleans Velocipedes","New Orleans, LA",19,"CAAD8 Tiagra","Road - Elite Road - Aluminum",1250,1702,"2015-05-08",1
"13658","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,63,"2011-03-22",1
"13659","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,120,"2011-05-04",1
"13660","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,303,"2011-11-22",1
"13661","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,319,"2011-12-21",1
"13662","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,415,"2012-04-04",1
"13663","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,703,"2013-02-15",1
"13664","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,750,"2013-03-25",1
"13665","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,978,"2013-08-16",1
"13666","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1020,"2013-09-17",1
"13667","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1093,"2013-12-18",1
"13668","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1145,"2014-02-26",1
"13669","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1167,"2014-03-17",1
"13670","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1378,"2014-08-04",1
"13671","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1548,"2015-02-11",1
"13672","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1643,"2015-04-08",1
"13673","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1645,"2015-04-08",1
"13674","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1703,"2015-05-12",1
"13675","New Orleans Velocipedes","New Orleans, LA",20,"CAAD8 Sora","Road - Elite Road - Aluminum",1030,1912,"2015-09-23",2
"13676","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,303,"2011-11-22",1
"13677","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,703,"2013-02-15",1
"13678","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,892,"2013-06-20",1
"13679","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1032,"2013-10-01",4
"13680","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1093,"2013-12-18",1
"13681","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1145,"2014-02-26",1
"13682","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1439,"2014-09-19",1
"13683","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1643,"2015-04-08",1
"13684","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1702,"2015-05-08",1
"13685","New Orleans Velocipedes","New Orleans, LA",21,"CAAD8 Claris","Road - Elite Road - Aluminum",815,1865,"2015-08-18",1
"13686","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,537,"2012-07-20",1
"13687","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,703,"2013-02-15",1
"13688","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,830,"2013-05-14",1
"13689","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,946,"2013-07-23",1
"13690","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,1155,"2014-03-06",4
"13691","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,1241,"2014-05-14",1
"13692","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,1605,"2015-03-18",1
"13693","New Orleans Velocipedes","New Orleans, LA",22,"Synapse Hi-Mod Disc Black Inc.","Road - Endurance Road - Carbon",9590,1770,"2015-06-15",1
"13694","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,63,"2011-03-22",1
"13695","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,303,"2011-11-22",1
"13696","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,830,"2013-05-14",1
"13697","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,842,"2013-05-20",1
"13698","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,946,"2013-07-23",1
"13699","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1145,"2014-02-26",1
"13700","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1339,"2014-07-08",1
"13701","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1409,"2014-08-28",1
"13702","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1487,"2014-11-12",1
"13703","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1548,"2015-02-11",1
"13704","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1603,"2015-03-17",1
"13705","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1643,"2015-04-08",1
"13706","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1703,"2015-05-12",1
"13707","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1741,"2015-05-27",1
"13708","New Orleans Velocipedes","New Orleans, LA",23,"Synapse Hi-Mod Disc Red","Road - Endurance Road - Carbon",7460,1770,"2015-06-15",1
"13709","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,63,"2011-03-22",1
"13710","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,750,"2013-03-25",1
"13711","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,946,"2013-07-23",1
"13712","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,1093,"2013-12-18",1
"13713","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,1155,"2014-03-06",1
"13714","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,1241,"2014-05-14",1
"13715","New Orleans Velocipedes","New Orleans, LA",24,"Synapse Hi-Mod Dura Ace","Road - Endurance Road - Carbon",5860,1439,"2014-09-19",1
"13716","New Orleans Velocipedes","New Orleans, LA",25,"Synapse Hi-Mod Disc Ultegra","Road - Endurance Road - Carbon",5330,443,"2012-04-25",1
"13717","New Orleans Velocipedes","New Orleans, LA",25,"Synapse Hi-Mod Disc Ultegra","Road - Endurance Road - Carbon",5330,750,"2013-03-25",1
"13718","New Orleans Velocipedes","New Orleans, LA",25,"Synapse Hi-Mod Disc Ultegra","Road - Endurance Road - Carbon",5330,781,"2013-04-16",1
"13719","New Orleans Velocipedes","New Orleans, LA",25,"Synapse Hi-Mod Disc Ultegra","Road - Endurance Road - Carbon",5330,892,"2013-06-20",1
"13720","New Orleans Velocipedes","New Orleans, LA",25,"Synapse Hi-Mod Disc Ultegra","Road - Endurance Road - Carbon",5330,1912,"2015-09-23",1
"13721","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,63,"2011-03-22",1
"13722","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,189,"2011-07-06",4
"13723","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,502,"2012-06-20",2
"13724","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,703,"2013-02-15",1
"13725","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,830,"2013-05-14",1
"13726","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,899,"2013-06-24",1
"13727","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,1378,"2014-08-04",1
"13728","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,1487,"2014-11-12",1
"13729","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,1603,"2015-03-17",1
"13730","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,1660,"2015-04-16",1
"13731","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,1702,"2015-05-08",1
"13732","New Orleans Velocipedes","New Orleans, LA",26,"Synapse Carbon Disc Ultegra D12","Road - Endurance Road - Carbon",4800,1770,"2015-06-15",1
"13733","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,170,"2011-06-22",1
"13734","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,558,"2012-08-07",1
"13735","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,978,"2013-08-16",1
"13736","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1117,"2014-01-22",1
"13737","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1145,"2014-02-26",2
"13738","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1241,"2014-05-14",1
"13739","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1369,"2014-07-25",1
"13740","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1431,"2014-09-15",1
"13741","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1487,"2014-11-12",1
"13742","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1643,"2015-04-08",1
"13743","New Orleans Velocipedes","New Orleans, LA",27,"Synapse Carbon Disc Ultegra","Road - Endurance Road - Carbon",3730,1703,"2015-05-12",1
"13744","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,120,"2011-05-04",1
"13745","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,502,"2012-06-20",1
"13746","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,703,"2013-02-15",1
"13747","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,1093,"2013-12-18",5
"13748","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,1145,"2014-02-26",1
"13749","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,1241,"2014-05-14",1
"13750","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,1280,"2014-06-02",1
"13751","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,1339,"2014-07-08",1
"13752","New Orleans Velocipedes","New Orleans, LA",28,"Synapse Carbon Ultegra 3","Road - Endurance Road - Carbon",3200,1719,"2015-05-18",1
"13753","New Orleans Velocipedes","New Orleans, LA",29,"Synapse Carbon Ultegra 4","Road - Endurance Road - Carbon",2660,9,"2011-01-17",1
"13754","New Orleans Velocipedes","New Orleans, LA",29,"Synapse Carbon Ultegra 4","Road - Endurance Road - Carbon",2660,63,"2011-03-22",1
"13755","New Orleans Velocipedes","New Orleans, LA",29,"Synapse Carbon Ultegra 4","Road - Endurance Road - Carbon",2660,120,"2011-05-04",1
"13756","New Orleans Velocipedes","New Orleans, LA",29,"Synapse Carbon Ultegra 4","Road - Endurance Road - Carbon",2660,303,"2011-11-22",1
